longitude,latitude,median_income,median_house_value
-118.23,34.15,5.3369,370400.0
-118.24,34.16,3.3333,374300.0
-118.24,34.16,9.5823,406200.0
-118.24,34.16,6.6603,380400.0
-118.25,34.16,4.9135,368100.0
-118.25,34.17,5.1242,372900.0
-118.25,34.16,2.5668,280000.0
-118.26,34.17,3.8576,318600.0
-118.26,34.16,3.1484,187500.0
-118.26,34.16,3.1733,206300.0
-118.26,34.16,3.7321,351100.0
-118.27,34.17,5.5118,354700.0
-118.27,34.16,2.9148,238700.0
-118.27,34.16,3.6587,321200.0
-118.28,34.17,5.5658,331200.0
-118.27,34.17,6.9135,374000.0
-118.27,34.17,7.8383,500001.0
-118.27,34.18,6.2976,498400.0
-118.28,34.18,7.4046,446800.0
-118.28,34.18,5.3185,358000.0
-118.29,34.18,5.049,323500.0
-118.28,34.18,6.884,365600.0
-118.28,34.17,3.6354,256300.0
-118.29,34.17,2.3482,255400.0
-118.29,34.17,4.325,292600.0
-118.29,34.18,3.6974,286600.0
-118.29,34.16,3.7083,241900.0
-118.29,34.16,4.3438,189800.0
-118.29,34.17,2.9,208300.0
-118.3,34.17,2.6016,222400.0
-118.3,34.17,5.0056,162500.0
-118.29,34.16,3.2083,238000.0
-118.3,34.16,3.2321,243600.0
-118.3,34.16,2.8342,256800.0
-118.27,34.16,3.0114,255500.0
-118.27,34.15,2.6729,217100.0
-118.27,34.15,3.0199,220200.0
-118.27,34.15,3.2171,230800.0
-118.27,34.16,3.1397,253700.0
-118.27,34.16,4.3438,252700.0
-118.28,34.16,2.9491,257400.0
-118.26,34.16,3.5417,177100.0
-118.26,34.15,3.0,178600.0
-118.26,34.15,2.8884,252300.0
-118.26,34.15,2.8088,247500.0
-118.24,34.16,6.9408,298800.0
-118.24,34.15,3.3906,284100.0
-118.24,34.15,3.1435,282600.0
-118.25,34.15,3.6875,209600.0
-118.25,34.16,3.9054,200000.0
-118.24,34.15,3.052,209800.0
-118.24,34.15,2.5924,192900.0
-118.25,34.15,2.8478,228100.0
-118.25,34.15,2.2621,187500.0
-118.25,34.15,3.0441,193800.0
-118.23,34.14,2.6268,201300.0
-118.24,34.14,3.0206,219500.0
-118.24,34.14,2.1444,229000.0
-118.23,34.15,3.0288,258300.0
-118.23,34.14,2.9167,224300.0
-118.24,34.14,2.462,254000.0
-118.24,34.14,1.9125,238000.0
-118.24,34.13,3.3636,257700.0
-118.24,34.13,5.6921,269000.0
-118.24,34.15,1.7301,202300.0
-118.24,34.14,2.4421,222100.0
-118.25,34.14,1.8929,196900.0
-118.25,34.14,1.8235,275000.0
-118.25,34.15,0.8185,187500.0
-118.26,34.14,1.5417,268800.0
-118.26,34.14,2.2614,248100.0
-118.27,34.14,3.0074,175000.0
-118.26,34.14,4.1083,210700.0
-118.27,34.15,3.008,229000.0
-118.26,34.13,2.6673,218100.0
-118.26,34.13,2.5,207100.0
-118.26,34.13,1.2188,218800.0
-118.26,34.14,2.5388,205000.0
-118.25,34.14,2.1602,221900.0
-118.25,34.14,2.506,184500.0
-118.25,34.13,2.5417,217500.0
-118.24,34.13,4.0272,260500.0
-118.25,34.13,2.125,243800.0
-118.25,34.13,2.2244,255900.0
-118.25,34.12,2.4856,181300.0
-118.31,34.22,7.1262,446200.0
-118.33,34.21,6.981,402900.0
-118.34,34.21,4.7885,302200.0
-118.29,34.18,3.9041,320400.0
-118.3,34.19,3.5083,280900.0
-118.3,34.19,4.7986,326100.0
-118.3,34.19,4.375,332400.0
-118.31,34.19,3.7015,287900.0
-118.3,34.19,4.9042,343500.0
-118.31,34.2,5.0865,349600.0
-118.32,34.2,6.9909,345300.0
-118.32,34.2,4.9886,328900.0
-118.32,34.2,3.9866,294400.0
-118.33,34.2,3.6071,289000.0
-118.33,34.2,4.3631,284600.0
-118.34,34.2,3.0431,262900.0
-118.34,34.19,2.875,192400.0
-118.36,34.2,2.5267,231800.0
-118.32,34.2,4.375,341200.0
-118.32,34.19,4.1731,352100.0
-118.32,34.19,3.0179,272500.0
-118.31,34.19,3.0625,361700.0
-118.32,34.19,3.3897,222700.0
-118.33,34.2,3.1051,206500.0
-118.3,34.18,3.0973,251900.0
-118.3,34.17,3.0687,200000.0
-118.3,34.18,3.3205,172100.0
-118.31,34.18,3.1587,181300.0
-118.31,34.19,2.0875,222700.0
-118.32,34.18,3.0179,118800.0
-118.32,34.18,3.4,212100.0
-118.32,34.17,3.5875,250000.0
-118.32,34.17,5.1008,247100.0
-118.33,34.17,4.2396,245100.0
-118.33,34.19,3.7344,222000.0
-118.33,34.18,4.6898,226000.0
-118.33,34.19,3.138,217000.0
-118.34,34.19,3.1406,223100.0
-118.33,34.18,3.7411,235500.0
-118.33,34.18,3.8462,231300.0
-118.33,34.18,5.6975,231400.0
-118.34,34.19,2.6827,219900.0
-118.34,34.19,4.1923,231200.0
-118.34,34.18,3.24,226900.0
-118.34,34.18,2.8125,229900.0
-118.35,34.19,4.0313,209100.0
-118.36,34.19,5.1814,209500.0
-118.35,34.18,4.282,224700.0
-118.35,34.18,3.3056,230400.0
-118.35,34.17,3.5583,232000.0
-118.35,34.17,2.0385,225000.0
-118.35,34.17,4.4408,216000.0
-118.36,34.17,4.0742,229100.0
-118.34,34.18,3.875,226900.0
-118.34,34.18,3.8668,232000.0
-118.34,34.17,4.1161,232500.0
-118.35,34.16,3.2015,250000.0
-118.35,34.16,4.2212,293800.0
-118.35,34.16,5.636,267900.0
-118.33,34.17,2.473,251800.0
-118.33,34.16,3.7941,247800.0
-118.34,34.17,3.2125,247000.0
-118.34,34.17,4.875,249500.0
-118.34,34.16,3.6111,254500.0
-118.34,34.16,3.692,244500.0
-118.33,34.16,3.4286,247900.0
-118.33,34.15,2.3667,17500.0
-118.33,34.15,4.2679,331800.0
-118.34,34.15,3.5637,497400.0
-118.34,34.15,4.0893,450000.0
-118.34,34.16,3.6486,246900.0
-118.32,34.17,4.0648,258800.0
-118.31,34.16,3.2112,349300.0
-118.32,34.16,6.2547,366700.0
-118.32,34.17,2.9306,279300.0
-118.33,34.16,3.4016,234600.0
-118.32,34.16,4.3173,278300.0
-118.3,34.17,3.1551,205000.0
-118.31,34.16,3.9464,315000.0
-118.31,34.17,3.1823,218300.0
-118.31,34.17,2.4074,219400.0
-118.43,34.3,4.0223,146000.0
-118.43,34.3,3.6023,161800.0
-118.43,34.29,3.1212,153500.0
-118.42,34.29,3.4821,160300.0
-118.43,34.3,1.7062,164600.0
-118.44,34.29,4.6864,193800.0
-118.43,34.29,2.865,155500.0
-118.43,34.29,3.6726,154600.0
-118.43,34.29,3.2095,167000.0
-118.43,34.28,2.3724,154200.0
-118.44,34.29,2.0286,122900.0
-118.44,34.29,3.1588,160100.0
-118.45,34.29,2.3375,154200.0
-118.44,34.28,1.7708,138800.0
-118.44,34.28,2.875,162500.0
-118.44,34.28,1.9688,144100.0
-118.44,34.28,3.3687,151700.0
-118.44,34.28,2.5147,137100.0
-118.45,34.28,2.7155,149800.0
-117.71,34.15,7.9068,349100.0
-117.73,34.12,6.1731,293800.0
-117.78,34.13,5.8819,260500.0
-117.76,34.13,7.4837,358700.0
-117.8,34.15,5.5423,248700.0
-117.8,34.11,4.7969,211700.0
-117.8,34.1,3.5603,174600.0
-117.8,34.1,6.2456,161700.0
-117.79,34.12,4.8125,224500.0
-117.79,34.11,4.4722,215600.0
-117.83,34.14,6.5253,349900.0
-117.83,34.15,8.0683,451500.0
-117.82,34.13,6.1321,309700.0
-117.84,34.13,4.6937,198000.0
-117.87,34.15,8.2827,451400.0
-117.93,34.15,4.0393,156800.0
-117.9,34.15,3.3942,212800.0
-117.9,34.14,3.8365,184200.0
-117.9,34.14,3.3043,155500.0
-117.91,34.14,2.2442,166700.0
-117.89,34.14,3.3654,222100.0
-117.88,34.14,7.5112,355500.0
-117.88,34.14,3.875,186700.0
-117.88,34.13,4.0023,185500.0
-117.85,34.14,6.1049,297200.0
-117.85,34.14,4.9091,275000.0
-117.86,34.14,6.2089,283400.0
-117.87,34.15,5.4224,269500.0
-117.86,34.14,3.1905,235300.0
-117.87,34.14,2.9375,209200.0
-117.85,34.13,4.3145,233000.0
-117.85,34.12,3.0448,192100.0
-117.86,34.13,4.636,245500.0
-117.86,34.13,2.588,209500.0
-117.86,34.13,3.4107,170800.0
-117.87,34.13,3.4219,194500.0
-117.87,34.13,3.12,194300.0
-117.82,34.12,5.27,209400.0
-117.84,34.12,4.8304,228900.0
-117.83,34.11,4.9844,203000.0
-117.84,34.11,4.8894,191700.0
-117.84,34.12,4.392,187600.0
-117.85,34.11,4.5708,223000.0
-117.81,34.08,7.7876,348900.0
-117.81,34.12,4.8229,192600.0
-117.81,34.11,3.6201,150400.0
-117.81,34.1,3.8929,144600.0
-117.83,34.1,4.075,231100.0
-117.76,34.1,2.621,202200.0
-117.78,34.09,3.7177,177200.0
-117.79,34.1,3.5192,190500.0
-117.76,34.12,4.2415,275700.0
-117.77,34.12,4.4609,230000.0
-117.76,34.11,3.9825,180500.0
-117.77,34.1,2.8818,167200.0
-117.77,34.11,3.75,180900.0
-117.78,34.11,3.0735,212300.0
-117.74,34.11,5.3637,214700.0
-117.75,34.12,4.3148,240700.0
-117.74,34.1,2.6779,136000.0
-117.74,34.1,3.5072,121900.0
-117.75,34.1,3.2756,156800.0
-117.71,34.12,5.6785,239500.0
-117.73,34.12,6.2089,261800.0
-117.71,34.1,2.2813,125000.0
-117.71,34.1,1.875,212500.0
-117.72,34.1,3.1477,291200.0
-117.72,34.1,2.4952,181800.0
-117.72,34.1,5.5,289700.0
-117.73,34.1,5.8891,226000.0
-117.71,34.09,4.1739,158700.0
-117.71,34.08,4.2639,154200.0
-117.72,34.09,3.2566,151800.0
-117.72,34.09,3.7958,152500.0
-117.73,34.09,2.4375,112100.0
-117.73,34.09,3.5313,117800.0
-117.73,34.08,2.9063,115200.0
-117.74,34.09,3.4871,136400.0
-117.75,34.08,3.6359,135100.0
-117.75,34.08,4.0368,139100.0
-117.75,34.09,4.2143,146900.0
-117.76,34.08,2.9388,139200.0
-117.77,34.08,6.0434,214800.0
-117.77,34.07,2.8661,124000.0
-117.77,34.07,3.0638,113600.0
-117.75,34.07,2.63,127300.0
-117.76,34.07,2.3156,109800.0
-117.76,34.07,2.8594,127200.0
-117.76,34.06,1.9937,103600.0
-117.76,34.06,1.9583,92600.0
-117.77,34.06,1.9766,108000.0
-117.78,34.07,3.9784,113500.0
-117.78,34.06,2.2258,114800.0
-117.79,34.07,3.7583,116300.0
-117.79,34.07,3.7933,116100.0
-117.78,34.06,2.4464,128700.0
-117.78,34.05,3.9224,131300.0
-117.8,34.05,4.1118,125900.0
-117.8,34.06,3.6298,108500.0
-117.82,34.05,3.1641,117300.0
-117.76,34.06,2.227,91900.0
-117.76,34.05,1.9029,98000.0
-117.75,34.05,1.6645,93300.0
-117.76,34.05,2.3859,116200.0
-117.74,34.08,3.4398,134300.0
-117.74,34.07,3.0294,135700.0
-117.74,34.06,2.8983,129200.0
-117.74,34.07,4.2415,140100.0
-117.75,34.07,5.2269,161000.0
-117.75,34.07,1.6006,146200.0
-117.72,34.08,3.2481,128800.0
-117.72,34.07,3.7321,134200.0
-117.73,34.08,3.8438,130800.0
-117.73,34.07,4.1339,135000.0
-117.72,34.06,1.9643,113200.0
-117.73,34.06,3.1786,117800.0
-117.73,34.06,1.4063,98800.0
-117.73,34.07,2.3406,122600.0
-117.73,34.07,2.2596,119400.0
-117.73,34.05,2.8929,118100.0
-117.73,34.05,2.0734,113300.0
-117.74,34.05,2.625,94300.0
-117.74,34.05,2.1354,110700.0
-117.74,34.05,2.1141,110900.0
-117.75,34.05,1.9718,110600.0
-117.73,34.04,3.15,129700.0
-117.73,34.03,3.0375,118100.0
-117.74,34.02,3.7454,116400.0
-117.74,34.04,3.0429,129600.0
-117.74,34.03,3.4609,123300.0
-117.75,34.04,3.125,113600.0
-117.76,34.04,2.8347,115800.0
-117.76,34.04,3.4464,113000.0
-117.85,34.0,5.6513,227900.0
-117.86,33.99,6.3875,310700.0
-117.8,34.03,6.2384,247600.0
-117.78,34.03,6.0191,253900.0
-117.83,34.01,5.0111,212900.0
-117.8,34.02,5.0869,230600.0
-117.81,34.01,4.9589,282100.0
-117.79,34.02,6.4266,315600.0
-117.84,34.0,6.8758,253800.0
-117.83,33.99,6.2734,267000.0
-117.84,33.98,6.1076,221200.0
-117.83,33.97,7.0329,368300.0
-117.87,34.04,6.6288,339700.0
-117.86,34.02,5.9716,262100.0
-117.86,34.01,5.1762,264400.0
-117.87,34.02,6.4333,271500.0
-117.84,34.04,6.9754,402500.0
-117.85,34.06,7.5286,462700.0
-117.85,34.08,8.105,386200.0
-117.85,34.07,11.1077,500001.0
-117.86,34.08,7.5196,380900.0
-117.87,34.08,5.6015,267200.0
-117.87,34.07,3.8167,258700.0
-117.85,34.1,4.51,189900.0
-117.86,34.09,5.5496,218200.0
-117.85,34.09,6.4667,263900.0
-117.86,34.09,6.1498,239100.0
-117.87,34.1,3.775,191700.0
-117.87,34.09,3.6484,189600.0
-117.88,34.1,4.2685,216600.0
-117.89,34.09,5.5629,188300.0
-117.87,34.09,5.2405,220000.0
-117.87,34.08,3.2469,206900.0
-117.88,34.09,3.5109,186000.0
-117.86,34.1,3.5977,180600.0
-117.86,34.1,5.0832,196900.0
-117.87,34.1,3.875,173300.0
-117.84,34.1,3.8465,180700.0
-117.85,34.11,3.1133,180600.0
-117.87,34.12,4.2454,183800.0
-117.88,34.12,5.1708,158500.0
-117.88,34.12,4.0417,178000.0
-117.87,34.12,3.8571,174500.0
-117.87,34.11,4.6556,199600.0
-117.87,34.11,4.5234,192200.0
-117.88,34.11,4.1411,182700.0
-117.89,34.12,4.9239,168800.0
-117.88,34.12,4.0938,165300.0
-117.89,34.11,4.5221,151300.0
-117.88,34.11,3.2383,157000.0
-117.89,34.12,3.9934,141900.0
-117.89,34.12,4.05,141300.0
-117.89,34.11,3.6875,140200.0
-117.9,34.11,4.2019,140100.0
-117.88,34.13,2.8547,155600.0
-117.88,34.12,4.1836,164300.0
-117.89,34.13,4.1995,147400.0
-117.9,34.13,2.6619,117600.0
-117.9,34.13,2.6292,136100.0
-117.9,34.13,1.5,139800.0
-117.9,34.13,3.1597,133000.0
-117.9,34.12,2.6629,124100.0
-117.9,34.12,4.0529,138200.0
-117.9,34.12,3.3322,151400.0
-117.91,34.13,2.2132,138500.0
-117.92,34.13,2.8643,132600.0
-117.91,34.12,3.7846,145500.0
-117.91,34.12,4.1944,149500.0
-117.92,34.12,2.9459,144400.0
-117.93,34.12,3.5385,134400.0
-117.9,34.11,2.1667,142600.0
-117.91,34.11,3.525,153000.0
-117.92,34.11,3.2202,126200.0
-117.94,34.1,3.3625,153400.0
-117.97,34.11,3.0417,137500.0
-117.99,34.08,3.5625,141000.0
-117.99,34.07,3.4327,147200.0
-117.98,34.07,3.0184,139400.0
-117.98,34.07,2.9107,152500.0
-117.99,34.06,2.564,145800.0
-118.0,34.07,2.25,138500.0
-117.99,34.07,2.4911,145900.0
-117.99,34.08,2.8906,134800.0
-117.97,34.08,3.0806,142400.0
-117.97,34.08,3.3261,164100.0
-117.96,34.07,3.7736,158400.0
-117.97,34.07,3.2,157100.0
-117.97,34.07,2.7802,162500.0
-117.98,34.08,3.4784,152200.0
-117.98,34.1,3.7727,159700.0
-117.98,34.09,3.5,161300.0
-117.97,34.09,4.1304,160500.0
-117.95,34.11,3.1034,140800.0
-117.96,34.1,3.2957,141600.0
-117.97,34.1,2.9712,143900.0
-117.97,34.1,4.0,160100.0
-117.96,34.09,3.4427,160800.0
-117.96,34.09,3.1621,131000.0
-117.96,34.1,3.2266,141800.0
-117.97,34.09,3.4032,143400.0
-117.95,34.09,2.8375,166500.0
-117.95,34.08,3.125,154100.0
-117.95,34.09,2.851,140600.0
-117.96,34.08,2.2679,151800.0
-117.96,34.08,3.1912,159900.0
-117.96,34.08,3.9741,173100.0
-117.94,34.09,2.1062,176700.0
-117.94,34.08,4.4653,195400.0
-117.94,34.08,4.064,201200.0
-117.94,34.08,4.87,187700.0
-117.95,34.08,3.2969,189000.0
-117.95,34.07,4.1172,176500.0
-117.93,34.09,3.9861,163900.0
-117.93,34.09,4.2062,161300.0
-117.93,34.09,4.0167,165500.0
-117.93,34.09,4.4625,154200.0
-117.92,34.08,3.8705,191900.0
-117.92,34.08,4.1312,185200.0
-117.93,34.07,3.3977,188800.0
-117.93,34.08,4.5078,187100.0
-117.93,34.08,3.9583,206000.0
-117.93,34.08,4.3947,197000.0
-117.93,34.08,4.125,185800.0
-117.91,34.08,3.6625,217100.0
-117.91,34.08,3.5795,186900.0
-117.92,34.08,4.2986,189600.0
-117.92,34.08,3.5536,207000.0
-117.92,34.08,5.7039,199400.0
-117.91,34.1,3.2813,181100.0
-117.91,34.09,3.0441,185400.0
-117.92,34.09,5.0123,165700.0
-117.92,34.1,4.375,150500.0
-117.9,34.1,3.7083,166000.0
-117.91,34.1,4.25,166700.0
-117.92,34.1,4.0052,160700.0
-117.89,34.1,2.9437,180400.0
-117.89,34.1,3.8304,175900.0
-117.89,34.1,3.125,168600.0
-117.9,34.1,4.5655,176600.0
-117.9,34.09,4.125,220800.0
-117.9,34.08,5.212,201200.0
-117.89,34.09,2.4167,181300.0
-117.89,34.09,2.3971,188900.0
-117.89,34.09,3.4453,176700.0
-117.9,34.09,4.3409,191800.0
-117.88,34.08,2.7763,187800.0
-117.89,34.08,3.5,215600.0
-117.89,34.08,3.1949,207400.0
-117.89,34.07,3.8837,200300.0
-117.9,34.08,3.2943,204400.0
-117.87,34.06,10.1248,428500.0
-117.88,34.06,5.9254,491200.0
-117.9,34.06,7.5,287200.0
-117.9,34.06,5.4469,274700.0
-117.9,34.06,5.6406,266200.0
-117.89,34.07,3.9808,188600.0
-117.9,34.07,3.055,172000.0
-117.89,34.07,4.5179,218800.0
-117.9,34.06,5.3664,268300.0
-117.9,34.07,5.8519,249400.0
-117.91,34.07,5.0897,189000.0
-117.91,34.07,4.5594,204200.0
-117.92,34.06,3.5547,197600.0
-117.92,34.07,4.7708,191700.0
-117.92,34.07,3.2122,195500.0
-117.91,34.06,5.112,218300.0
-117.91,34.05,5.0758,211100.0
-117.92,34.06,5.184,224900.0
-117.93,34.06,5.4635,202100.0
-117.93,34.06,3.9375,187500.0
-117.93,34.05,4.1731,205100.0
-117.93,34.05,4.2926,190700.0
-117.92,34.07,9.7066,182500.0
-117.93,34.06,3.4596,202800.0
-117.95,34.05,5.8722,204800.0
-117.94,34.06,4.0333,210200.0
-117.94,34.06,3.6648,193900.0
-117.93,34.07,5.3559,207300.0
-117.94,34.07,3.3523,170800.0
-117.95,34.07,3.2083,195200.0
-117.95,34.06,4.6312,184800.0
-117.96,34.07,4.6118,191700.0
-117.96,34.06,4.4102,183200.0
-117.96,34.06,2.067,167300.0
-117.97,34.05,3.6563,162700.0
-117.97,34.06,4.0469,166800.0
-117.98,34.06,4.5417,160300.0
-117.97,34.06,3.2413,155500.0
-117.98,34.06,4.0274,160700.0
-117.98,34.05,3.7454,156900.0
-117.99,34.05,3.7917,151100.0
-117.97,34.05,2.8438,157600.0
-117.97,34.05,3.1667,158000.0
-117.97,34.05,3.5179,161400.0
-117.97,34.05,2.8333,155700.0
-117.98,34.05,4.1429,159800.0
-117.98,34.04,3.4722,154600.0
-117.97,34.04,4.119,163300.0
-117.97,34.04,2.5192,157300.0
-117.96,34.03,3.4115,150400.0
-117.96,34.03,3.9803,152600.0
-117.95,34.03,3.7578,155800.0
-117.95,34.03,2.7361,145700.0
-117.96,34.05,4.6364,163100.0
-117.96,34.05,3.0904,158600.0
-117.95,34.05,4.375,156500.0
-117.95,34.04,4.7679,153900.0
-117.96,34.04,3.1591,148300.0
-117.96,34.04,4.7955,158100.0
-117.96,34.04,4.025,146900.0
-117.96,34.05,3.7258,181900.0
-117.94,34.05,3.7708,163500.0
-117.94,34.04,3.5592,160200.0
-117.94,34.04,3.8409,163000.0
-117.94,34.05,3.3409,161200.0
-117.95,34.05,3.494,154500.0
-117.94,34.04,3.8864,158900.0
-117.95,34.04,2.274,150800.0
-117.94,34.03,3.83,149000.0
-117.94,34.03,4.0521,151800.0
-117.95,34.03,3.3389,157900.0
-117.93,34.01,2.1863,157600.0
-117.93,34.01,4.2266,153800.0
-117.94,34.02,3.871,162900.0
-117.95,34.02,3.875,135600.0
-117.95,34.02,4.2578,144100.0
-117.92,34.03,4.1118,157300.0
-117.92,34.03,3.975,162400.0
-117.92,34.03,3.9219,159500.0
-117.93,34.03,3.8581,163100.0
-117.93,34.03,4.7917,164500.0
-117.93,34.04,4.9342,181000.0
-117.93,34.04,4.8854,178100.0
-117.9,34.04,4.5554,278300.0
-117.9,34.05,7.6286,330400.0
-117.91,34.04,4.6324,168800.0
-117.92,34.05,4.6587,161900.0
-117.88,34.01,4.7589,178200.0
-117.88,34.0,3.6308,192100.0
-117.89,34.01,3.6275,154100.0
-117.9,34.01,3.7917,131100.0
-117.9,34.01,3.9702,141400.0
-117.91,34.02,3.2799,199300.0
-117.9,34.02,5.0704,226200.0
-117.91,34.02,3.8201,136200.0
-117.92,34.01,3.375,127200.0
-117.98,34.04,3.75,190600.0
-117.96,34.02,2.375,133300.0
-117.98,34.03,2.625,191100.0
-117.9,33.99,3.443,171900.0
-117.92,34.0,3.8125,136300.0
-117.88,34.0,3.9375,187500.0
-117.89,33.99,4.0324,211300.0
-117.87,33.99,4.9271,209700.0
-118.01,34.05,3.8125,138000.0
-117.99,34.04,3.185,168300.0
-118.02,34.04,5.065,215400.0
-118.0,34.03,5.257,226100.0
-117.98,34.02,3.1979,183900.0
-117.98,34.02,4.4653,193200.0
-117.98,34.01,5.7057,262100.0
-117.99,34.0,6.6988,382500.0
-118.02,34.02,5.2405,302400.0
-117.97,34.01,3.7459,152900.0
-117.97,34.01,3.7083,165500.0
-117.97,34.0,3.8319,179000.0
-117.97,33.99,4.7332,289900.0
-117.98,34.0,6.019,324900.0
-117.98,33.99,7.0778,334300.0
-117.98,33.98,6.2217,333500.0
-117.99,33.98,6.9695,360400.0
-117.95,34.0,4.1328,176300.0
-117.96,34.0,4.4038,186700.0
-117.96,34.0,4.5163,183800.0
-117.92,33.98,6.1552,362500.0
-117.95,33.98,5.6716,330400.0
-117.94,33.99,4.9932,284000.0
-117.95,33.99,5.0142,269900.0
-117.95,33.99,6.7978,325000.0
-117.95,33.99,6.8492,332200.0
-117.96,33.99,5.2852,297600.0
-117.96,33.99,6.2517,311100.0
-117.97,33.99,5.7268,300300.0
-117.96,33.98,5.7407,302200.0
-117.88,33.96,5.5469,265200.0
-117.89,33.98,2.5125,184500.0
-117.9,33.98,3.253,186700.0
-117.9,33.97,5.4155,213200.0
-117.75,34.06,1.9762,105800.0
-117.75,34.06,0.4999,112500.0
-117.74,34.06,1.4722,137500.0
-117.75,34.05,1.7206,107500.0
-117.75,34.05,2.1908,94600.0
-117.75,34.06,2.0156,112500.0
-117.75,34.06,1.625,67500.0
-117.94,34.15,4.4821,220100.0
-117.95,34.16,6.2654,273800.0
-117.94,34.14,5.411,219400.0
-117.95,34.14,4.5594,184500.0
-117.95,34.14,3.038,137500.0
-117.96,34.14,2.5275,151700.0
-117.96,34.14,3.766,163900.0
-117.96,34.14,3.9464,179600.0
-117.97,34.14,2.6014,150300.0
-117.97,34.14,3.1094,136000.0
-117.97,34.13,3.4375,151700.0
-117.98,34.14,3.0417,148000.0
-117.97,34.13,3.4777,144500.0
-117.98,34.13,4.0083,142900.0
-117.98,34.13,3.6806,130500.0
-117.97,34.15,6.4576,500001.0
-117.97,34.17,4.9968,295000.0
-118.0,34.16,6.101,311800.0
-118.01,34.16,5.532,318500.0
-117.99,34.18,6.5254,365000.0
-117.99,34.16,4.2407,262000.0
-118.0,34.16,4.8059,270600.0
-118.0,34.15,4.275,256800.0
-118.01,34.15,3.9125,265500.0
-118.02,34.15,3.875,280800.0
-118.02,34.17,9.4667,500001.0
-118.03,34.16,6.6888,500001.0
-118.03,34.15,4.1797,486800.0
-118.02,34.15,3.6,307400.0
-118.06,34.17,7.2419,410400.0
-118.05,34.17,5.0482,388900.0
-118.04,34.17,4.0385,265700.0
-118.04,34.18,5.2865,455400.0
-118.04,34.16,5.9582,350700.0
-118.05,34.16,4.5625,376800.0
-118.05,34.16,3.5694,278600.0
-118.06,34.16,3.6705,286500.0
-118.06,34.16,4.8214,362500.0
-118.07,34.16,4.125,330000.0
-118.03,34.16,7.1615,484700.0
-118.03,34.16,9.8098,500001.0
-118.05,34.15,8.2004,500001.0
-118.06,34.15,15.0001,500001.0
-118.05,34.14,8.9728,500001.0
-118.06,34.13,3.6341,391500.0
-118.06,34.14,7.0315,437300.0
-118.06,34.14,8.4889,500001.0
-118.03,34.14,4.7308,352200.0
-118.04,34.13,4.645,276200.0
-118.04,34.15,3.3621,377200.0
-118.04,34.13,15.0001,500001.0
-118.05,34.13,3.735,218300.0
-118.06,34.13,3.292,227300.0
-118.02,34.14,2.6316,252800.0
-118.02,34.13,3.9464,273600.0
-118.03,34.14,3.0727,242600.0
-118.01,34.13,4.7159,365900.0
-118.02,34.13,5.2329,430900.0
-118.02,34.13,7.7307,429000.0
-118.03,34.13,4.9583,445700.0
-118.02,34.12,6.1536,366000.0
-118.02,34.11,3.8029,414800.0
-118.02,34.12,5.4555,395100.0
-118.02,34.12,6.5784,408500.0
-118.03,34.11,6.5722,437400.0
-118.01,34.14,2.8352,161700.0
-118.01,34.14,3.52,187300.0
-118.02,34.14,3.5878,222800.0
-117.99,34.15,3.1304,185600.0
-118.0,34.15,2.5417,178300.0
-118.01,34.15,3.2377,184100.0
-117.98,34.14,3.6336,235200.0
-117.99,34.14,2.5625,153000.0
-118.0,34.13,3.2841,167000.0
-118.0,34.14,1.0548,178100.0
-118.0,34.14,3.2723,166900.0
-118.0,34.13,3.5481,158100.0
-117.99,34.13,2.9605,129400.0
-117.99,34.12,3.2857,130100.0
-117.99,34.12,2.5395,139200.0
-118.0,34.12,3.9219,175000.0
-118.0,34.12,4.625,173800.0
-118.01,34.13,4.0729,212300.0
-118.01,34.12,4.5491,214800.0
-118.01,34.12,3.94,278400.0
-118.01,34.11,2.5114,212200.0
-118.01,34.11,3.5625,211600.0
-118.01,34.11,4.2132,212200.0
-118.02,34.1,4.733,233700.0
-118.02,34.1,1.9688,226000.0
-118.02,34.11,4.625,219000.0
-118.03,34.1,4.4236,233600.0
-118.03,34.1,2.7857,201700.0
-118.03,34.1,3.94,223900.0
-118.03,34.1,2.9422,233100.0
-118.03,34.11,5.9175,416900.0
-118.04,34.11,5.0,447100.0
-118.04,34.11,7.1885,500001.0
-118.05,34.11,5.1509,426500.0
-118.04,34.13,6.0878,430200.0
-118.04,34.12,5.2249,445200.0
-118.04,34.12,6.5989,500001.0
-118.04,34.12,5.6916,500001.0
-118.05,34.12,3.55,476700.0
-118.06,34.12,3.6639,248100.0
-118.06,34.12,4.5667,271500.0
-118.06,34.12,4.1875,275400.0
-118.05,34.11,3.2596,272400.0
-118.06,34.11,2.7656,239500.0
-118.06,34.11,3.0854,248700.0
-118.04,34.1,4.8017,273800.0
-118.05,34.1,4.7931,272600.0
-118.06,34.1,3.8646,257100.0
-118.06,34.1,4.3523,283600.0
-118.06,34.1,3.5761,256700.0
-118.06,34.1,3.6995,260100.0
-118.04,34.1,4.1488,235300.0
-118.04,34.09,4.6211,248900.0
-118.05,34.1,4.2321,252200.0
